"Arm_ID","Wave","Repetition","Seed","Fixed_sample","N","Sample_hash","Minimum_observed_categories","Zero_cell_pairs","Sparse_cell_pairs","Minimum_cell_count","Correlation_success","Minimum_correlation_eigenvalue","Correlation_warning","Correlation_message","Correlation_error","Network_success","Selected_lambda","Lambda_max","Lambda_ratio","Dense_warning","Retained_edges","Global_strength","Network_warning","Network_message","Network_error","Elapsed_seconds","Success","Lowest_lambda_selected"
"A3",2024,165,20310996,FALSE,789,"1B2E93884A051D5C212853BFFBDF2EF257487EC2D769537F3164DD8269C3664F",3,5,18,0,TRUE,0.289649587848057,,"",,TRUE,0.00690167780206891,0.690167780206891,0.01,FALSE,25,4.10556103662509,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000318,TRUE,TRUE
"A2",2024,166,20310997,FALSE,789,"20E90A65D0A1056233E2646447366546601A1DA93C4756CDD1E47DE389D4F27F",3,4,18,0,TRUE,0.27121390438729,,"",,TRUE,0.0143690631723592,0.651619557622734,0.0220513073990305,TRUE,32,4.57323942038966,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000318,TRUE,FALSE
"A3",2024,166,20310997,FALSE,789,"20E90A65D0A1056233E2646447366546601A1DA93C4756CDD1E47DE389D4F27F",3,4,18,0,TRUE,0.27121390438729,,"",,TRUE,0.0150532569321933,0.651619557622734,0.0231012970008316,FALSE,22,4.13544871438284,"","",,0.0900000000000318,TRUE,FALSE
"A2",2024,167,20310998,FALSE,789,"A0D8059B265C7B02E085AB06CF1083BEB6A73AE6BBCB796DEC287E96E62553C9",3,4,17,0,TRUE,0.321364831348091,,"",,TRUE,0.0192599001443197,0.630674898946907,0.0305385550883342,TRUE,32,4.00880601658206,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,167,20310998,FALSE,789,"A0D8059B265C7B02E085AB06CF1083BEB6A73AE6BBCB796DEC287E96E62553C9",3,4,17,0,TRUE,0.321364831348091,,"",,TRUE,0.00630674898946907,0.630674898946907,0.01,FALSE,22,3.81195910754856,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2024,168,20310999,FALSE,789,"96A2098D44C76D941F50443EEF88ECD9E31E3C4A18B271B511F65CB83EB8C6A0",3,4,19,0,TRUE,0.284867169006795,,"",,TRUE,0.0100991817389477,0.664458720790865,0.0151991108295293,TRUE,28,4.09805457749678,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000318,TRUE,FALSE
"A3",2024,168,20310999,FALSE,789,"96A2098D44C76D941F50443EEF88ECD9E31E3C4A18B271B511F65CB83EB8C6A0",3,4,19,0,TRUE,0.284867169006795,,"",,TRUE,0.0294396506601474,0.664458720790865,0.0443062145758388,FALSE,21,3.55388346991633,"","",,0.0800000000000409,TRUE,FALSE
"A2",2024,169,20311000,FALSE,789,"B5A144D9A1DA0D8F33F47789AB44525CABC84CC4904289ECB67DBCEDCA1B0E39",3,1,23,0,TRUE,0.324790760406634,,"",,TRUE,0.0189302769062872,0.649397335084547,0.0291505306282518,TRUE,33,4.03254529952747,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.120000000000005,TRUE,FALSE
"A3",2024,169,20311000,FALSE,789,"B5A144D9A1DA0D8F33F47789AB44525CABC84CC4904289ECB67DBCEDCA1B0E39",3,1,23,0,TRUE,0.324790760406634,,"",,TRUE,0.00649397335084547,0.649397335084547,0.01,FALSE,23,3.83926470564969,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.139999999999986,TRUE,TRUE
"A2",2024,170,20311001,FALSE,789,"D64A1364511375C98CD8E1A1614A8E3932F73B85EC4E8D8113C54ED7BABCDAE1",3,6,21,0,TRUE,0.314381447391333,,"",,TRUE,0.00822147923862768,0.651538169578422,0.0126185688306602,TRUE,32,4.2848909597459,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.100000000000023,TRUE,FALSE
"A3",2024,170,20311001,FALSE,789,"D64A1364511375C98CD8E1A1614A8E3932F73B85EC4E8D8113C54ED7BABCDAE1",3,6,21,0,TRUE,0.314381447391333,,"",,TRUE,0.00651538169578422,0.651538169578422,0.01,FALSE,22,3.80791630230692,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2024,171,20311002,FALSE,789,"11EAFC12D8D855061CD23706C3A1865767D1B840387BE8EDA3155C29D3FD9828",3,5,18,0,TRUE,0.304444732213448,,"",,TRUE,0.0208603311726782,0.652034677761859,0.0319926713779738,TRUE,31,3.85549850352148,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,171,20311002,FALSE,789,"11EAFC12D8D855061CD23706C3A1865767D1B840387BE8EDA3155C29D3FD9828",3,5,18,0,TRUE,0.304444732213448,,"",,TRUE,0.0208603311726782,0.652034677761859,0.0319926713779738,FALSE,17,3.09201667014722,"","",,0.0900000000000318,TRUE,FALSE
"A2",2024,172,20311003,FALSE,789,"671EC9892A9CE63D265B357BA4D5D1967CD5C3039FEE762D0373AAA593E7CAF3",3,3,18,0,TRUE,0.302311298181264,,"",,TRUE,0.0218276073539041,0.651258804434643,0.0335160265093884,TRUE,30,4.02508318097112,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,172,20311003,FALSE,789,"671EC9892A9CE63D265B357BA4D5D1967CD5C3039FEE762D0373AAA593E7CAF3",3,3,18,0,TRUE,0.302311298181264,,"",,TRUE,0.00651258804434643,0.651258804434643,0.01,FALSE,22,3.94060218006398,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000318,TRUE,TRUE
"A2",2024,173,20311004,FALSE,789,"66DBAE8852F5C6F377CE1C989E337F48E3CA2EB2F1B7C435361AE219BFB784BA",3,7,20,0,TRUE,0.298047356851982,,"",,TRUE,0.0193536707499491,0.663921730851519,0.0291505306282518,TRUE,31,4.05633298910438,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,173,20311004,FALSE,789,"66DBAE8852F5C6F377CE1C989E337F48E3CA2EB2F1B7C435361AE219BFB784BA",3,7,20,0,TRUE,0.298047356851982,,"",,TRUE,0.0066392173085152,0.663921730851519,0.01,FALSE,20,3.68148173007717,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.129999999999995,TRUE,TRUE
"A2",2024,174,20311005,FALSE,789,"BC2945B00CF3A2756969D86528D82C3C7CE23F10F2352751C6151FD3BBDD4E59",3,4,17,0,TRUE,0.333926204370804,,"",,TRUE,0.0192378701409999,0.629953515657618,0.0305385550883342,TRUE,31,3.96495363279395,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,174,20311005,FALSE,789,"BC2945B00CF3A2756969D86528D82C3C7CE23F10F2352751C6151FD3BBDD4E59",3,4,17,0,TRUE,0.333926204370804,,"",,TRUE,0.00629953515657618,0.629953515657618,0.01,FALSE,22,3.72071916540086,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.129999999999995,TRUE,TRUE
"A2",2024,175,20311006,FALSE,789,"FADBEEF0B7D5541B4B0B80E1021730589ECE0200A07B2E6D3653FC334D8EC9FF",3,6,15,0,TRUE,0.314735738237508,,"",,TRUE,0.0187358258625062,0.673330669873389,0.0278255940220712,TRUE,31,3.96418317148937,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.129999999999995,TRUE,FALSE
"A3",2024,175,20311006,FALSE,789,"FADBEEF0B7D5541B4B0B80E1021730589ECE0200A07B2E6D3653FC334D8EC9FF",3,6,15,0,TRUE,0.314735738237508,,"",,TRUE,0.00673330669873389,0.673330669873389,0.01,FALSE,21,3.65283882022738,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.1099999999999,TRUE,TRUE
"A2",2024,176,20311007,FALSE,789,"41AB25DB8E4865FA5C4F5C9E278F4F74E1B55C778652E710BF9F63C26CE43D0E",3,5,18,0,TRUE,0.280797040404618,,"",,TRUE,0.0138826784650077,0.659539699287641,0.0210490414451202,TRUE,31,4.21052241241979,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,176,20311007,FALSE,789,"41AB25DB8E4865FA5C4F5C9E278F4F74E1B55C778652E710BF9F63C26CE43D0E",3,5,18,0,TRUE,0.280797040404618,,"",,TRUE,0.0159617066800001,0.659539699287641,0.0242012826479438,FALSE,22,3.74856326293595,"","",,0.120000000000005,TRUE,FALSE
"A2",2024,177,20311008,FALSE,789,"C80134FAA47A45C8D3783EDCBD9FA3710DC979EFD4510FE256953700B4522233",3,4,21,0,TRUE,0.314300654543791,,"",,TRUE,0.0221644810238925,0.661309926392494,0.0335160265093884,TRUE,26,3.71612132028346,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0800000000000409,TRUE,FALSE
"A3",2024,177,20311008,FALSE,789,"C80134FAA47A45C8D3783EDCBD9FA3710DC979EFD4510FE256953700B4522233",3,4,21,0,TRUE,0.314300654543791,,"",,TRUE,0.00661309926392494,0.661309926392494,0.01,FALSE,21,3.71434898566417,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000318,TRUE,TRUE
"A2",2024,178,20311009,FALSE,789,"F242FB4AF3BAA66483855D6FBE1F18A95DA24906899ABD66CA7B1C3FF23B5D0B",3,4,19,0,TRUE,0.318730845422999,,"",,TRUE,0.0265139736293298,0.656771371806006,0.0403701725859655,TRUE,29,3.95627904766943,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,178,20311009,FALSE,789,"F242FB4AF3BAA66483855D6FBE1F18A95DA24906899ABD66CA7B1C3FF23B5D0B",3,4,19,0,TRUE,0.318730845422999,,"",,TRUE,0.00656771371806005,0.656771371806006,0.01,FALSE,22,3.85137198792519,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000318,TRUE,TRUE
"A2",2024,179,20311010,FALSE,789,"72CE560FEC89813168678AD8137800B6A5F4F9DD0E4BE702D009761F0DBA9316",3,3,20,0,TRUE,0.294524955539757,,"",,TRUE,0.0184231013009045,0.662091931848474,0.0278255940220712,TRUE,29,4.21307945043877,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.100000000000023,TRUE,FALSE
"A3",2024,179,20311010,FALSE,789,"72CE560FEC89813168678AD8137800B6A5F4F9DD0E4BE702D009761F0DBA9316",3,3,20,0,TRUE,0.294524955539757,,"",,TRUE,0.00662091931848474,0.662091931848474,0.01,FALSE,25,4.24953750695861,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0799999999999272,TRUE,TRUE
"A2",2024,180,20311011,FALSE,789,"B69728508F72E9893E4A00A31F3AB7D07CA1319BABCCB8E2B266BC510A4E70D1",3,6,19,0,TRUE,0.285587738846021,,"",,TRUE,0.017161114515771,0.676869718598073,0.0253536449397011,TRUE,30,4.10605094296925,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,180,20311011,FALSE,789,"B69728508F72E9893E4A00A31F3AB7D07CA1319BABCCB8E2B266BC510A4E70D1",3,6,19,0,TRUE,0.285587738846021,,"",,TRUE,0.00676869718598073,0.676869718598073,0.01,FALSE,23,3.94889669888431,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.129999999999995,TRUE,TRUE
"A2",2024,181,20311012,FALSE,789,"8E760A787616EC461C0C9FF6C2780CAF47A644107B3CD9517F0B3259093704D3",3,5,18,0,TRUE,0.30231852916378,,"",,TRUE,0.0192531074551349,0.66047193790961,0.0291505306282518,TRUE,28,4.01834094098892,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.100000000000023,TRUE,FALSE
"A3",2024,181,20311012,FALSE,789,"8E760A787616EC461C0C9FF6C2780CAF47A644107B3CD9517F0B3259093704D3",3,5,18,0,TRUE,0.30231852916378,,"",,TRUE,0.00660471937909611,0.66047193790961,0.01,FALSE,23,3.95887348275376,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0799999999999272,TRUE,TRUE
"A2",2024,182,20311013,FALSE,789,"59D51E401AD2A2597DC962E1D42F35E0BEFA16144F9CD314B41E8F845A4CBEF7",3,6,18,0,TRUE,0.303748075863151,,"",,TRUE,0.00658337298248538,0.658337298248538,0.01,TRUE,35,4.51943917745175,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0999999999999091,TRUE,TRUE
"A3",2024,182,20311013,FALSE,789,"59D51E401AD2A2597DC962E1D42F35E0BEFA16144F9CD314B41E8F845A4CBEF7",3,6,18,0,TRUE,0.303748075863151,,"",,TRUE,0.0120524329324983,0.658337298248538,0.0183073828029537,FALSE,22,3.90241145697318,"","",,0.110000000000014,TRUE,FALSE
"A2",2024,183,20311014,FALSE,789,"56E31603610142DD24545183BA1D82D79B050C87C7E9A453ABD034F7280FD1C0",3,7,22,0,TRUE,0.292012536597552,,"",,TRUE,0.00973464417818847,0.670971262941191,0.0145082877849594,TRUE,32,4.13419243099384,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0899999999999181,TRUE,FALSE
"A3",2024,183,20311014,FALSE,789,"56E31603610142DD24545183BA1D82D79B050C87C7E9A453ABD034F7280FD1C0",3,7,22,0,TRUE,0.292012536597552,,"",,TRUE,0.00670971262941191,0.670971262941191,0.01,FALSE,22,3.74979256485161,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0799999999999272,TRUE,TRUE
"A2",2024,184,20311015,FALSE,789,"CD3F8B4C315254D3BC2335268A4825DA5E1424771C3AA3A7049547211059B2EC",3,5,21,0,TRUE,0.2907156358337,,"",,TRUE,0.0111798847125058,0.670216480552873,0.0166810053720006,TRUE,30,4.25415976307422,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.1099999999999,TRUE,FALSE
"A3",2024,184,20311015,FALSE,789,"CD3F8B4C315254D3BC2335268A4825DA5E1424771C3AA3A7049547211059B2EC",3,5,21,0,TRUE,0.2907156358337,,"",,TRUE,0.0147791496365677,0.670216480552873,0.0220513073990305,FALSE,23,3.88702244912956,"","",,0.1099999999999,TRUE,FALSE
"A2",2024,185,20311016,FALSE,789,"FA82A00438F745FFAAB39CCDB30E633EF93D6B9B8C1AB5ABC0FFFD0993782912",3,4,22,0,TRUE,0.286729137800535,,"",,TRUE,0.00785724498458027,0.683383098866227,0.0114975699539774,TRUE,32,4.06562554842053,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999091,TRUE,FALSE
"A3",2024,185,20311016,FALSE,789,"FA82A00438F745FFAAB39CCDB30E633EF93D6B9B8C1AB5ABC0FFFD0993782912",3,4,22,0,TRUE,0.286729137800535,,"",,TRUE,0.00683383098866227,0.683383098866227,0.01,FALSE,22,3.74477684309697,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.1099999999999,TRUE,TRUE
"A2",2024,186,20311017,FALSE,789,"5B437DB8145E990254887EFCF477D890D6DCCFB3E445B560D2910D6BD7FC1F49",3,3,17,0,TRUE,0.286115876014643,,"",,TRUE,0.0294224413799926,0.664070303944165,0.0443062145758388,TRUE,31,3.95306995108477,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0899999999999181,TRUE,FALSE
"A3",2024,186,20311017,FALSE,789,"5B437DB8145E990254887EFCF477D890D6DCCFB3E445B560D2910D6BD7FC1F49",3,3,17,0,TRUE,0.286115876014643,,"",,TRUE,0.00877861860258134,0.664070303944165,0.0132194114846603,FALSE,23,3.89922746353814,"","",,0.1099999999999,TRUE,FALSE
"A2",2024,187,20311018,FALSE,789,"12288F111BAB3C3B7A94DBC32312FD862680EC802535A24ACB75DB294472186B",3,6,23,0,TRUE,0.277096983662349,,"",,TRUE,0.0206501621792735,0.676199712774295,0.0305385550883342,TRUE,30,4.18092788700011,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999091,TRUE,FALSE
"A3",2024,187,20311018,FALSE,789,"12288F111BAB3C3B7A94DBC32312FD862680EC802535A24ACB75DB294472186B",3,6,23,0,TRUE,0.277096983662349,,"",,TRUE,0.00676199712774295,0.676199712774295,0.01,FALSE,25,4.15343181334326,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.1099999999999,TRUE,TRUE
"A2",2024,188,20311019,FALSE,789,"EA8C0F2816AA6B84139B59A58F7E8D4F350D7898646A47B0B5182482B15D3F0B",3,8,17,0,TRUE,0.309169724935899,,"",,TRUE,0.0349422681145665,0.654754307873336,0.0533669923120631,TRUE,29,3.77544229868065,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.1099999999999,TRUE,FALSE
"A3",2024,188,20311019,FALSE,789,"EA8C0F2816AA6B84139B59A58F7E8D4F350D7898646A47B0B5182482B15D3F0B",3,8,17,0,TRUE,0.309169724935899,,"",,TRUE,0.00654754307873336,0.654754307873336,0.01,FALSE,22,3.67578318848997,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0899999999999181,TRUE,TRUE
"A2",2024,189,20311020,FALSE,789,"B2AD42EE4677F8334A2807A484E301D2BCB3A85758CAD85A91D503D2577ADC03",3,3,21,0,TRUE,0.300924293994461,,"",,TRUE,0.011617056342424,0.664770675107366,0.0174752840000768,TRUE,34,4.19322162776348,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999091,TRUE,FALSE
"A3",2024,189,20311020,FALSE,789,"B2AD42EE4677F8334A2807A484E301D2BCB3A85758CAD85A91D503D2577ADC03",3,3,21,0,TRUE,0.300924293994461,,"",,TRUE,0.00664770675107366,0.664770675107366,0.01,FALSE,21,3.78949989706312,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.1099999999999,TRUE,TRUE
"A2",2024,190,20311021,FALSE,789,"DD15C0075174E51D3E916771C8562EC3CD936F6E650325A564CCCC42D72352D3",3,6,14,0,TRUE,0.25761406331217,,"",,TRUE,0.0143476837879226,0.714087603060763,0.0200923300256505,TRUE,31,4.28241831047434,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0899999999999181,TRUE,FALSE
"A3",2024,190,20311021,FALSE,789,"DD15C0075174E51D3E916771C8562EC3CD936F6E650325A564CCCC42D72352D3",3,6,14,0,TRUE,0.25761406331217,,"",,TRUE,0.00714087603060764,0.714087603060763,0.01,FALSE,24,4.14693527217655,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.1099999999999,TRUE,TRUE
"A2",2024,191,20311022,FALSE,789,"85A823BC903B9CE53C1B36903EC319DB53BE4422ED978ECAB17158F9796E56AA",3,3,18,0,TRUE,0.287807614918122,,"",,TRUE,0.00655611957644835,0.655611957644835,0.01,TRUE,34,4.58883853690196,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0999999999999091,TRUE,TRUE
"A3",2024,191,20311022,FALSE,789,"85A823BC903B9CE53C1B36903EC319DB53BE4422ED978ECAB17158F9796E56AA",3,3,18,0,TRUE,0.287807614918122,,"",,TRUE,0.00951180695677188,0.655611957644835,0.0145082877849594,FALSE,23,4.12677971870135,"","",,0.0999999999999091,TRUE,FALSE
"A2",2024,192,20311023,FALSE,789,"8641C6F7DF710F699A91A18CC7B5286527249097E45B1EF011CC9BB81EDF3833",3,4,21,0,TRUE,0.274787984039202,,"",,TRUE,0.00651867605505627,0.651867605505627,0.01,TRUE,32,4.42483602203396,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.100000000000023,TRUE,TRUE
"A3",2024,192,20311023,FALSE,789,"8641C6F7DF710F699A91A18CC7B5286527249097E45B1EF011CC9BB81EDF3833",3,4,21,0,TRUE,0.274787984039202,,"",,TRUE,0.00651867605505627,0.651867605505627,0.01,FALSE,21,3.98977233042847,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2024,193,20311024,FALSE,789,"498AA490EBEE0C2EA0C89C53D94F1E80AA55B1404F17C2F4B32D7DD217CCC38F",3,5,19,0,TRUE,0.285182985939103,,"",,TRUE,0.0173421832306778,0.684011441823174,0.0253536449397011,TRUE,30,4.01406338283642,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0799999999999272,TRUE,FALSE
"A3",2024,193,20311024,FALSE,789,"498AA490EBEE0C2EA0C89C53D94F1E80AA55B1404F17C2F4B32D7DD217CCC38F",3,5,19,0,TRUE,0.285182985939103,,"",,TRUE,0.0103963657129366,0.684011441823174,0.0151991108295293,FALSE,22,3.71550225252287,"","",,0.0999999999999091,TRUE,FALSE
"A2",2024,194,20311025,FALSE,789,"2F05ED3C749D2966DD28EE4E5B45C7F94D8FE795633F0E4EA2FEA8FEFE2FE64E",3,6,21,0,TRUE,0.289267634642938,,"",,TRUE,0.0181914743659347,0.68489733218655,0.0265608778294669,TRUE,32,4.0316521592972,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.100000000000023,TRUE,FALSE
"A3",2024,194,20311025,FALSE,789,"2F05ED3C749D2966DD28EE4E5B45C7F94D8FE795633F0E4EA2FEA8FEFE2FE64E",3,6,21,0,TRUE,0.289267634642938,,"",,TRUE,0.0068489733218655,0.68489733218655,0.01,FALSE,23,3.89676232212477,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2024,195,20311026,FALSE,789,"B92D0A35DF1C85716FF470AF62E1CCCEB839E324B1EB6E3ED54D04C9946E409C",3,3,20,0,TRUE,0.301011244824182,,"",,TRUE,0.00682260151317327,0.651250374481824,0.0104761575278967,TRUE,32,4.02725495738179,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2024,195,20311026,FALSE,789,"B92D0A35DF1C85716FF470AF62E1CCCEB839E324B1EB6E3ED54D04C9946E409C",3,3,20,0,TRUE,0.301011244824182,,"",,TRUE,0.0316677109997347,0.651250374481824,0.0486260158006535,FALSE,18,3.13801419923411,"","",,0.0900000000000318,TRUE,FALSE
"A2",2024,196,20311027,FALSE,789,"DFFD014B03CD33E95B09787A1ADD14F6BF83E614FA5A7E62B25B15C90753C48A",3,7,21,0,TRUE,0.315391831555943,,"",,TRUE,0.0303465519249618,0.653796641899915,0.0464158883361278,TRUE,30,3.83822072580855,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.100000000000023,TRUE,FALSE
"A3",2024,196,20311027,FALSE,789,"DFFD014B03CD33E95B09787A1ADD14F6BF83E614FA5A7E62B25B15C90753C48A",3,7,21,0,TRUE,0.315391831555943,,"",,TRUE,0.00653796641899915,0.653796641899915,0.01,FALSE,25,3.88362481210678,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
