"Arm_ID","Wave","Repetition","Seed","Fixed_sample","N","Sample_hash","Minimum_observed_categories","Zero_cell_pairs","Sparse_cell_pairs","Minimum_cell_count","Correlation_success","Minimum_correlation_eigenvalue","Correlation_warning","Correlation_message","Correlation_error","Network_success","Selected_lambda","Lambda_max","Lambda_ratio","Dense_warning","Retained_edges","Global_strength","Network_warning","Network_message","Network_error","Elapsed_seconds","Success"
"A3",2016,49,20790880,FALSE,789,"9B3DE27193294808155F3661867674AAEA2E057AE6C676349E1F2FCE591509AC",3,3,10,0,TRUE,0.346349205603322,"","","",TRUE,0.006088261398686,0.6088261398686,0.01,TRUE,18,3.64659517516431,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0700000000000003,TRUE
"A2",2016,50,20790881,FALSE,789,"B65AB080C31AA05B9DA3CC7C72669AE899C8E14CF0F9E27ADF05D25BD5B90D93",3,4,13,0,TRUE,0.315260764261207,"","","",TRUE,0.0354900998929597,0.634793504597437,0.0559081018251223,TRUE,28,3.68931881492893,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2016,50,20790881,FALSE,789,"B65AB080C31AA05B9DA3CC7C72669AE899C8E14CF0F9E27ADF05D25BD5B90D93",3,4,13,0,TRUE,0.315260764261207,"","","",TRUE,0.00634793504597437,0.634793504597437,0.01,TRUE,18,3.68915239212371,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.100000000000001,TRUE
"A2",2020,1,20800832,FALSE,789,"4C300AA0E48736D30E97A5CE1C834E48DD430C55C197FE6A5E57AA20D814A0CE",3,6,20,0,TRUE,0.275054403508999,"","","",TRUE,0.020003478571178,0.686213188578847,0.0291505306282518,TRUE,30,4.16989095904884,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0700000000000003,TRUE
"A3",2020,1,20800832,FALSE,789,"4C300AA0E48736D30E97A5CE1C834E48DD430C55C197FE6A5E57AA20D814A0CE",3,6,20,0,TRUE,0.275054403508999,"","","",TRUE,0.00686213188578847,0.686213188578847,0.01,TRUE,23,4.22613032917024,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2020,2,20800833,FALSE,789,"3AE46056CEE51E38398F6178DF40548695FCB5BD5B6253A2F7BE3DA0F1DD1759",3,5,19,0,TRUE,0.26094526869828,"","","",TRUE,0.0208620906312994,0.683139414126008,0.0305385550883342,TRUE,29,4.22728076097545,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2020,2,20800833,FALSE,789,"3AE46056CEE51E38398F6178DF40548695FCB5BD5B6253A2F7BE3DA0F1DD1759",3,5,19,0,TRUE,0.26094526869828,"","","",TRUE,0.00683139414126008,0.683139414126008,0.01,TRUE,22,4.22014182920441,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2020,3,20800834,FALSE,789,"A0AA81966819F25BF746C4FBDB21C4989854E1E06CE02F1BF0FC5024DDF1AFD3",3,4,21,0,TRUE,0.225131667406767,"","","",TRUE,0.011103828646177,0.697352800181793,0.0159228279334109,TRUE,30,4.54780664084589,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,3,20800834,FALSE,789,"A0AA81966819F25BF746C4FBDB21C4989854E1E06CE02F1BF0FC5024DDF1AFD3",3,4,21,0,TRUE,0.225131667406767,"","","",TRUE,0.00697352800181793,0.697352800181793,0.01,TRUE,22,4.45256912833907,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,4,20800835,FALSE,789,"D09F5279E4F1EC8AFBE0602F5A702B021107CC92D9B1E44CBB2E66890A411F19",3,7,22,0,TRUE,0.28533870728973,"","","",TRUE,0.0355434721116778,0.66601977311814,0.0533669923120631,TRUE,29,3.85425231346707,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0700000000000003,TRUE
"A3",2020,4,20800835,FALSE,789,"D09F5279E4F1EC8AFBE0602F5A702B021107CC92D9B1E44CBB2E66890A411F19",3,7,22,0,TRUE,0.28533870728973,"","","",TRUE,0.0066601977311814,0.66601977311814,0.01,TRUE,21,3.89965893460727,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0700000000000003,TRUE
"A2",2020,5,20800836,FALSE,789,"4079D874AEB641DE5E7B90A646A8AD2DE020C5DE26C483AFE0E21267AC6E5CEA",3,3,20,0,TRUE,0.281451759900781,"","","",TRUE,0.0293407518350201,0.662226554805254,0.0443062145758388,TRUE,31,3.98730913865072,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,5,20800836,FALSE,789,"4079D874AEB641DE5E7B90A646A8AD2DE020C5DE26C483AFE0E21267AC6E5CEA",3,3,20,0,TRUE,0.281451759900781,"","","",TRUE,0.013939234198155,0.662226554805254,0.0210490414451202,FALSE,24,3.91112199285288,"","","",0.109999999999999,TRUE
"A2",2020,6,20800837,FALSE,789,"884ACAC328928514307755A39AE33576B3E2268AD98D259AE4658E47C1E48ED4",3,4,20,0,TRUE,0.262149843295244,"","","",TRUE,0.0330136620277067,0.711257787174796,0.0464158883361278,TRUE,28,4.08655076398221,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,6,20800837,FALSE,789,"884ACAC328928514307755A39AE33576B3E2268AD98D259AE4658E47C1E48ED4",3,4,20,0,TRUE,0.262149843295244,"","","",TRUE,0.00711257787174796,0.711257787174796,0.01,TRUE,21,4.07561446988683,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2020,7,20800838,FALSE,789,"62000B825824E4FA3AB0BFE84280330337656A451DE091E16D1563FD003907C0",3,8,25,0,TRUE,0.261517377797699,"","","",TRUE,0.0182143723740128,0.718412378864351,0.0253536449397011,TRUE,31,4.23039238031537,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,7,20800838,FALSE,789,"62000B825824E4FA3AB0BFE84280330337656A451DE091E16D1563FD003907C0",3,8,25,0,TRUE,0.261517377797699,"","","",TRUE,0.00718412378864351,0.718412378864351,0.01,TRUE,24,4.07704072285406,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,8,20800839,FALSE,789,"08B70E4C9AE167F42AAB10C4F7484D580D6ABCDD68A248C0524F12F0068C366A",3,3,19,0,TRUE,0.299633731513435,"","","",TRUE,0.0175040568837403,0.690396072255899,0.0253536449397011,TRUE,32,4.12217297261901,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,8,20800839,FALSE,789,"08B70E4C9AE167F42AAB10C4F7484D580D6ABCDD68A248C0524F12F0068C366A",3,3,19,0,TRUE,0.299633731513435,"","","",TRUE,0.00690396072255899,0.690396072255899,0.01,TRUE,22,3.88835254172809,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,9,20800840,FALSE,789,"E1D8A9F2F859E1343593442A1442EB672974DB37F3B0B5D6BD446C7D2A064317",3,4,20,0,TRUE,0.27168733700401,"","","",TRUE,0.0197987759493689,0.679190928009407,0.0291505306282518,TRUE,28,4.02598244251189,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,9,20800840,FALSE,789,"E1D8A9F2F859E1343593442A1442EB672974DB37F3B0B5D6BD446C7D2A064317",3,4,20,0,TRUE,0.27168733700401,"","","",TRUE,0.00679190928009406,0.679190928009407,0.01,TRUE,19,3.87347829233896,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0999999999999979,TRUE
"A2",2020,10,20800841,FALSE,789,"35CD0368230AC4C67B5A262DCF0B21F7F3DE9762E81F632DD7F376E0699AFBBC",3,7,21,0,TRUE,0.241692589564684,"","","",TRUE,0.0219552270551864,0.718934703743509,0.0305385550883342,TRUE,28,4.18393220980429,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,10,20800841,FALSE,789,"35CD0368230AC4C67B5A262DCF0B21F7F3DE9762E81F632DD7F376E0699AFBBC",3,7,21,0,TRUE,0.241692589564684,"","","",TRUE,0.00995642873136478,0.718934703743509,0.0138488637139387,FALSE,22,4.23380585718941,"","","",0.109999999999999,TRUE
"A2",2020,11,20800842,FALSE,789,"D33DB2C56073E5C643DCE006C690C7F11F292D93D765DE5BAA2DC06D7CE40141",3,5,17,0,TRUE,0.256157544475402,"","","",TRUE,0.0145369092411393,0.723505398457074,0.0200923300256505,TRUE,31,4.22128654293789,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,11,20800842,FALSE,789,"D33DB2C56073E5C643DCE006C690C7F11F292D93D765DE5BAA2DC06D7CE40141",3,5,17,0,TRUE,0.256157544475402,"","","",TRUE,0.00723505398457074,0.723505398457074,0.01,TRUE,20,3.82471760985295,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2020,12,20800843,FALSE,789,"5155FD0220D6CDC01BDA7211CA819CA8638E2EC049EFEFAFF4BEEF479434F76B",3,7,25,0,TRUE,0.265239182142798,"","","",TRUE,0.00907687963571732,0.686632657304757,0.0132194114846603,TRUE,29,4.38154342592165,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,12,20800843,FALSE,789,"5155FD0220D6CDC01BDA7211CA819CA8638E2EC049EFEFAFF4BEEF479434F76B",3,7,25,0,TRUE,0.265239182142798,"","","",TRUE,0.00686632657304757,0.686632657304757,0.01,TRUE,21,4.15720202673695,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,13,20800844,FALSE,789,"8BDA6EC9A0FD210894B37CC6C26594BA3DCDFAC6DD1808BE65658B7625F7AF53",3,6,19,0,TRUE,0.264823658899263,"","","",TRUE,0.0144214188012289,0.717757412048183,0.0200923300256505,TRUE,32,4.15156498865387,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,13,20800844,FALSE,789,"8BDA6EC9A0FD210894B37CC6C26594BA3DCDFAC6DD1808BE65658B7625F7AF53",3,6,19,0,TRUE,0.264823658899263,"","","",TRUE,0.00717757412048183,0.717757412048183,0.01,TRUE,23,4.00183709925199,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.100000000000001,TRUE
"A2",2020,14,20800845,FALSE,789,"70D40E6FF1486A8E90E19F56A03BAD94A1B66363510680C8DC353BAB3D26C548",3,9,23,0,TRUE,0.274522445303346,"","","",TRUE,0.0147109275132519,0.69888823923915,0.0210490414451202,TRUE,28,4.06607168471586,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,14,20800845,FALSE,789,"70D40E6FF1486A8E90E19F56A03BAD94A1B66363510680C8DC353BAB3D26C548",3,9,23,0,TRUE,0.274522445303346,"","","",TRUE,0.0111282771780895,0.69888823923915,0.0159228279334109,FALSE,21,3.88586426345228,"","","",0.109999999999999,TRUE
"A2",2020,15,20800846,FALSE,789,"B36021B75512F84DA2929DC1CAF290D2BD88715D8F2B731C579052EC66A47151",3,7,19,0,TRUE,0.270532321766744,"","","",TRUE,0.0176202567940051,0.663391357286281,0.0265608778294669,TRUE,29,4.47050218989327,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2020,15,20800846,FALSE,789,"B36021B75512F84DA2929DC1CAF290D2BD88715D8F2B731C579052EC66A47151",3,7,19,0,TRUE,0.270532321766744,"","","",TRUE,0.00663391357286281,0.663391357286281,0.01,TRUE,23,4.50582055713117,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,16,20800847,FALSE,789,"106F5BA2A8A522C586BF2C8F40007DE1A7E78FF09E0100AEE3CC6FE3FE39FE46",3,5,17,0,TRUE,0.284911846781779,"","","",TRUE,0.0290887153901045,0.687799595673576,0.042292428743895,TRUE,28,4.04335437387534,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,16,20800847,FALSE,789,"106F5BA2A8A522C586BF2C8F40007DE1A7E78FF09E0100AEE3CC6FE3FE39FE46",3,5,17,0,TRUE,0.284911846781779,"","","",TRUE,0.00754859207158372,0.687799595673576,0.0109749876549306,FALSE,23,4.11164051907249,"","","",0.109999999999999,TRUE
"A2",2020,17,20800848,FALSE,789,"35DE2FCB14F87286CA7A0C41C6D65FE603C95198E5590A121808E080EBFB86B4",3,4,21,0,TRUE,0.259541089722903,"","","",TRUE,0.00890231593291871,0.673427553355827,0.0132194114846603,TRUE,32,4.44852836513759,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,17,20800848,FALSE,789,"35DE2FCB14F87286CA7A0C41C6D65FE603C95198E5590A121808E080EBFB86B4",3,4,21,0,TRUE,0.259541089722903,"","","",TRUE,0.00673427553355828,0.673427553355827,0.01,TRUE,22,4.15525415889917,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.100000000000001,TRUE
"A2",2020,18,20800849,FALSE,789,"FAA3A0C958B02D5535DAF38E5B5721BECAC2794D7F819158058347D842894746",3,8,18,0,TRUE,0.29671209273014,"","","",TRUE,0.0140183655846895,0.665985936758152,0.0210490414451202,TRUE,31,4.27554082909159,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,18,20800849,FALSE,789,"FAA3A0C958B02D5535DAF38E5B5721BECAC2794D7F819158058347D842894746",3,8,18,0,TRUE,0.29671209273014,"","","",TRUE,0.00665985936758152,0.665985936758152,0.01,TRUE,23,4.06428051465165,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000018,TRUE
"A2",2020,19,20800850,FALSE,789,"C78671640D1B4CC70F92CDF9CF63A3126A96381BF73D42E65181147B023448F3",3,7,22,0,TRUE,0.271853899132591,"","","",TRUE,0.0172007031950738,0.710735188927486,0.0242012826479438,TRUE,29,4.15372863138589,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2020,19,20800850,FALSE,789,"C78671640D1B4CC70F92CDF9CF63A3126A96381BF73D42E65181147B023448F3",3,7,22,0,TRUE,0.271853899132591,"","","",TRUE,0.00710735188927486,0.710735188927486,0.01,TRUE,22,4.05332224259257,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,20,20800851,FALSE,789,"2CD7A37ACBF9961FC936CD9C10F307E8B1C2D35E07ABA919151A8B5C081C76D7",3,2,21,0,TRUE,0.257363847777413,"","","",TRUE,0.0279204639717167,0.724542800001187,0.0385352859371053,TRUE,30,3.97771534970989,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,20,20800851,FALSE,789,"2CD7A37ACBF9961FC936CD9C10F307E8B1C2D35E07ABA919151A8B5C081C76D7",3,2,21,0,TRUE,0.257363847777413,"","","",TRUE,0.00724542800001188,0.724542800001187,0.01,TRUE,21,3.97418442030265,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.120000000000001,TRUE
"A2",2020,21,20800852,FALSE,789,"C424D8285FCF96C9BC7DA4AE0EF4E4E42D7B68E3DA299E36977CB78BD4185C07",3,8,22,0,TRUE,0.260422717055788,"","","",TRUE,0.0203433744412312,0.697873212006475,0.0291505306282518,TRUE,28,4.01084883944247,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,21,20800852,FALSE,789,"C424D8285FCF96C9BC7DA4AE0EF4E4E42D7B68E3DA299E36977CB78BD4185C07",3,8,22,0,TRUE,0.260422717055788,"","","",TRUE,0.00697873212006475,0.697873212006475,0.01,TRUE,23,4.0444099917248,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000018,TRUE
"A2",2020,22,20800853,FALSE,789,"E9954305D9D7FDA30801631767FFEF73B11609FFCFB2A10BD0068C086F65E3A7",3,4,19,0,TRUE,0.250436626866304,"","","",TRUE,0.0201620429963236,0.691652692482488,0.0291505306282518,TRUE,29,4.08788302088795,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,22,20800853,FALSE,789,"E9954305D9D7FDA30801631767FFEF73B11609FFCFB2A10BD0068C086F65E3A7",3,4,19,0,TRUE,0.250436626866304,"","","",TRUE,0.00691652692482487,0.691652692482488,0.01,TRUE,21,3.94755853934445,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.100000000000001,TRUE
"A2",2020,23,20800854,FALSE,789,"A7A085D6F619A7730A15F36F2205A21F9285B7604208343AE01FC3FD2F35524F",3,10,20,0,TRUE,0.275306970356808,"","","",TRUE,0.0166401383165127,0.687572578634649,0.0242012826479438,TRUE,32,4.17039052591744,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,23,20800854,FALSE,789,"A7A085D6F619A7730A15F36F2205A21F9285B7604208343AE01FC3FD2F35524F",3,10,20,0,TRUE,0.275306970356808,"","","",TRUE,0.00687572578634649,0.687572578634649,0.01,TRUE,20,3.8352108829158,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000018,TRUE
"A2",2020,24,20800855,FALSE,789,"C01FDE87D5E4616009B527C48D9DFD4975F59D2D8A4203101F2F59563CDBFB7D",3,5,19,0,TRUE,0.256648551012288,"","","",TRUE,0.0152622545680447,0.725080740984665,0.0210490414451202,TRUE,30,4.34834695550208,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,24,20800855,FALSE,789,"C01FDE87D5E4616009B527C48D9DFD4975F59D2D8A4203101F2F59563CDBFB7D",3,5,19,0,TRUE,0.256648551012288,"","","",TRUE,0.0279411936813323,0.725080740984665,0.0385352859371053,FALSE,23,3.99204150800969,"","","",0.100000000000001,TRUE
"A2",2020,25,20800856,FALSE,789,"00A3FF3B650543F3B67D4FD9E247217CC6C744D948FBAD1AA3492403344AFBDD",3,6,17,0,TRUE,0.263269420759185,"","","",TRUE,0.0145427794147588,0.723797558381386,0.0200923300256505,TRUE,29,3.92249848139249,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,25,20800856,FALSE,789,"00A3FF3B650543F3B67D4FD9E247217CC6C744D948FBAD1AA3492403344AFBDD",3,6,17,0,TRUE,0.263269420759185,"","","",TRUE,0.00723797558381386,0.723797558381386,0.01,TRUE,20,3.66047916749515,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000018,TRUE
"A2",2020,26,20800857,FALSE,789,"EEDA43A3B5DAA96153498871D0567D4E8D920FE4CC7C484157BF18C1D22EC4D7",3,4,21,0,TRUE,0.272423721487351,"","","",TRUE,0.0134931839293409,0.703535728390875,0.0191791026167249,TRUE,31,4.30029614976299,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.120000000000001,TRUE
"A3",2020,26,20800857,FALSE,789,"EEDA43A3B5DAA96153498871D0567D4E8D920FE4CC7C484157BF18C1D22EC4D7",3,4,21,0,TRUE,0.272423721487351,"","","",TRUE,0.00703535728390875,0.703535728390875,0.01,TRUE,24,4.21688960791607,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.140000000000001,TRUE
"A2",2020,27,20800858,FALSE,789,"22E48883E6509F3A576D2D2CB366229D8E98B5374AF7CCF80DEB34D4A50F5389",3,5,20,0,TRUE,0.27179351857805,"","","",TRUE,0.0147638409445477,0.701402055910266,0.0210490414451202,TRUE,31,4.19264287611187,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,27,20800858,FALSE,789,"22E48883E6509F3A576D2D2CB366229D8E98B5374AF7CCF80DEB34D4A50F5389",3,5,20,0,TRUE,0.27179351857805,"","","",TRUE,0.00701402055910266,0.701402055910266,0.01,TRUE,20,3.88673110062462,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0799999999999983,TRUE
"A2",2020,28,20800859,FALSE,789,"B161D416637286D68544DDD939682EE355554DA5B68E2003D1CCE0235636F5FF",3,6,19,0,TRUE,0.267575244388106,"","","",TRUE,0.0133076986655796,0.693864511365344,0.0191791026167249,TRUE,33,4.49729978767403,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,28,20800859,FALSE,789,"B161D416637286D68544DDD939682EE355554DA5B68E2003D1CCE0235636F5FF",3,6,19,0,TRUE,0.267575244388106,"","","",TRUE,0.0139413547554392,0.693864511365344,0.0200923300256505,FALSE,23,4.13006952161011,"","","",0.109999999999999,TRUE
"A2",2020,29,20800860,FALSE,789,"7FBF699A84FAE91A856EF0E6B9FA19F732378DABF732976C694C28B656E26C4D",3,5,18,0,TRUE,0.307547073146185,"","","",TRUE,0.011893837364441,0.649674368666288,0.0183073828029537,TRUE,29,4.1107677793765,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999979,TRUE
"A3",2020,29,20800860,FALSE,789,"7FBF699A84FAE91A856EF0E6B9FA19F732378DABF732976C694C28B656E26C4D",3,5,18,0,TRUE,0.307547073146185,"","","",TRUE,0.00649674368666288,0.649674368666288,0.01,TRUE,24,3.92908438385999,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2020,30,20800861,FALSE,789,"ECF157C3C68EAF920717BDC2F7FD1163581F1E2ED6393881907F8B7BEA96DC61",3,4,18,0,TRUE,0.269665098850747,"","","",TRUE,0.0170782313734985,0.705674638073347,0.0242012826479438,TRUE,31,4.38557784665825,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2020,30,20800861,FALSE,789,"ECF157C3C68EAF920717BDC2F7FD1163581F1E2ED6393881907F8B7BEA96DC61",3,4,18,0,TRUE,0.269665098850747,"","","",TRUE,0.0117713624285861,0.705674638073347,0.0166810053720006,FALSE,20,4.12809931982281,"","","",0.109999999999999,TRUE
"A2",2020,31,20800862,FALSE,789,"EBDFB4E27D7955927E0624525976E810EC5347835FCBE983D340D9C430C430BB",3,4,22,0,TRUE,0.300652470566506,"","","",TRUE,0.0271852588356066,0.642792566968169,0.042292428743895,TRUE,27,3.93449024923082,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2020,31,20800862,FALSE,789,"EBDFB4E27D7955927E0624525976E810EC5347835FCBE983D340D9C430C430BB",3,4,22,0,TRUE,0.300652470566506,"","","",TRUE,0.00642792566968169,0.642792566968169,0.01,TRUE,21,3.89216053392473,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0999999999999979,TRUE
