"Claim_ID","Wave","Node_1","Node_2","Primary_edge_weight","Primary_retained","Module_ID","Variant","Applicable","Sensitivity_edge_weight","Absolute_difference","Robustness_status","Evidence_status"
"EDGE_2020_VCF0879a_VCF0894",2020,"VCF0879a","VCF0894",0.220780809671857,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.191216025797232,0.0295647838746252,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0879a_VCF0894",2020,"VCF0879a","VCF0894",0.220780809671857,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.220445556889896,0.000335252781961393,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.412898353787807,0.0232542055855141,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.436152559373321,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.436449446642546,0.000296887269225721,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.401135033613935,0.0350175257593852,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.400977942725529,0.0351746166477918,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0879a_VCF9223",2020,"VCF0879a","VCF9223",0.436152559373321,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.433656360607932,0.00249619876538903,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.196329977497977,0.0439973117411155,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.152332665756861,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.162712781155201,0.0103801153983396,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.155859253745216,0.00352658798835459,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.161807727845071,0.00947506208821014,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF0890",2020,"VCF0888","VCF0890",0.152332665756861,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.153415318813274,0.00108265305641259,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.0610162793840263,0.00721745118035168,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.068233730564378,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.0668099146730232,0.0014238158913548,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.0863534184158409,0.0181196878514629,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.10276030684097,0.0345265762765923,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF0894",2020,"VCF0888","VCF0894",-0.068233730564378,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.079291542583572,0.011057812019194,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.111872336583457,5.70221070034516e-05,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.11192935869046,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.11218400515105,0.000254646460589855,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.09739525118589,0.01453410750457,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.0910049172843353,0.0209244414061247,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0888_VCF9223",2020,"VCF0888","VCF9223",-0.11192935869046,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.113170904533724,0.0012415458432644,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.148020201924607,0.00724011079027409,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.155260312714881,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.225909350368293,0.0706490376534121,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.175111736329052,0.0198514236141709,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.165890148045622,0.0106298353307407,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0890_VCF0894",2020,"VCF0890","VCF0894",0.155260312714881,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.160200056237395,0.00493974352251372,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.098362512682279,0.00276951909955989,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.101132031781839,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.10431016751745,0.00317813573561125,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.097058325477967,0.00407370630387197,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0892071567867711,0.0119248749950678,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0890_VCF9223",2020,"VCF0890","VCF9223",0.101132031781839,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.103460959290876,0.00232892750903721,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D15_WEIGHT","W_CDF",TRUE,0,0,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0,0,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0894_VCF9223",2020,"VCF0894","VCF9223",0,FALSE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.000380783931154642,0.000380783931154642,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.296181260783619,0.00973484510369604,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.286446415679923,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.355036968628297,0.0685905529483733,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.258780878458462,0.0276655372214617,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.251663312575387,0.0347831031045363,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0809",2024,"VCF0806","VCF0809",0.286446415679923,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.28224900721808,0.00419740846184308,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.108266916919349,0.0112845660840993,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0969823508352493,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.115578952310898,0.0185966014756491,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.0242658373756992,0.0727165134595501,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0300671089506335,0.0669152418846158,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0838",2024,"VCF0806","VCF0838",0.0969823508352493,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.114879969827422,0.0178976189921723,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.187132078468573,0.0140411236396245,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.173090954828948,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.180180238182573,0.00708928335362477,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.175943893051352,0.00285293822240373,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0839",2024,"VCF0806","VCF0839",0.173090954828948,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.175166327561922,0.00207537273297392,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.00469108546417115,0.00205428723973466,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.00263679822443648,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.00262738433357306,9.41389086341971e-06,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.0235083579134626,0.0208715596890262,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0212506373807581,0.0186138391563216,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0879a",2024,"VCF0806","VCF0879a",0.00263679822443648,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0,0.00263679822443648,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.116761669055229,0.000769699938564086,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.115991969116665,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.125381131815754,0.00938916269908982,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.133522085008269,0.0175301158916047,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.134465006695255,0.0184730375785904,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0888",2024,"VCF0806","VCF0888",-0.115991969116665,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.12545311963545,0.00946115051878593,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0740592967388457,0.0194601943274225,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0935194910662682,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.147293758091163,0.0537742670248951,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.113060425429549,0.0195409343632809,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.117870267442191,0.0243507763759228,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0890",2024,"VCF0806","VCF0890",0.0935194910662682,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0994731391415025,0.00595364807523431,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.124145533833896,0.00822011194695021,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.115925421886945,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.157776640905627,0.0418512190186817,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.111113171868729,0.00481225001821632,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.119893398375038,0.00396797648809302,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF0894",2024,"VCF0806","VCF0894",0.115925421886945,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.11812545413725,0.00220003225030459,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0961644390401553,0.00731458212035198,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.103479021160507,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.106042012340675,0.00256299118016783,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.121487390583514,0.0180083694230067,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.117865541350692,0.0143865201901843,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0806_VCF9223",2024,"VCF0806","VCF9223",0.103479021160507,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0854614453231227,0.0180175758373846,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0706223693656406,0.0111968389526683,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.081819208318309,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.114070157237335,0.0322509489190261,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.120429513898518,0.0386103055802087,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.113020153643755,0.0312009453254461,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0838",2024,"VCF0809","VCF0838",0.081819208318309,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0748762824825071,0.00694292583580182,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.2825165487272,0.000413464761866267,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.282103083965334,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.270366733942091,0.0117363500232421,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.274318485795995,0.00778459816933896,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0839",2024,"VCF0809","VCF0839",0.282103083965334,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.284690608709463,0.00258752474412921,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D15_WEIGHT","W_CDF",TRUE,0,0,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0,0,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2024_VCF0809_VCF0879a",2024,"VCF0809","VCF0879a",0,FALSE,"S09_D19_MODE","ALL_INTERNET",TRUE,0,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0888",2024,"VCF0809","VCF0888",-0.0352736970916302,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.0366633756951286,0.00138967860349836,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2024_VCF0809_VCF0888",2024,"VCF0809","VCF0888",-0.0352736970916302,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.0352736970916302,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
